id,date,city,venue,category,title,time,ticketUrl,cost
"2704","2025-01-25","Anchorage","Writer’s Block Bookstore & Café","music","Karaoke","5:30p-8p","",""
"2705","2025-01-25","Anchorage","Angry Salmon","music","JunoSmile","6p-9p","",""
"2706","2025-01-25","Anchorage","Alaska Center for the Performing Arts","music","Anchorage Symphony's ""Portraits""","7:30p-9:30p","",""
"2707","2025-01-25","Anchorage","Beartooth Theatrepub","festival","Anchorage Folk Festival","7p-10p","",""
"2708","2025-01-25","Anchorage","Anchorage Social Dance Club","dance","Dance Lessons & Social Dance","7p-11p","",""
"2709","2025-01-25","Anchorage","Koots","comedy","Comedy Show with Lindsay Glazer","7p-8:30p & 9p-10:30p","",""
"2710","2025-01-25","Anchorage","Humpy’s","music","Woodrow","8:30p-12a","",""
"2711","2025-01-25","Anchorage","Anchorage Moose Lodge","music","Glacier Hoppers Band","8p-12a","",""
"2712","2025-01-25","Anchorage","Wendy Williamson Theatre","festival","Anchorage Folk Festival","9a-10p","",""
"2713","2025-01-25","Anchorage","Oriental Garden","music","Weekly Karaoke Contest","9p-1:30a","",""
"2714","2025-01-25","Anchorage","Pink Cadillac","music","Open Range Country Mash-Up Night w/ DJ Lloyds Noize","9p-2a","",""
"2715","2025-01-25","Eagle River","Bernie’s Bar","music","Ladies Night Out","10p-1a","",""
"2716","2025-01-25","Eagle River","The International Hotel & Bar","music","Fuego Saturday w/ DJ Trey","10p-2a","",""
"2717","2025-01-25","Eagle River","Klondike Mike’s and Garcia’s Grill","music","DJ Brazen","10p-2a","",""
"2718","2025-01-25","Eagle River","The Mug-Shot Saloon","music","Jerry Wessling Band","10p-2a","",""
"2719","2025-01-25","Eagle River","Hering Auditorium","music","Mean Girls: High School Version","2p-4p & 7p-9p","",""
"2720","2025-01-25","Eagle River","Hatcher Pass Lodge","music","Head With Wings","4p-7p","",""
"2721","2025-01-25","Eagle River","Last Frontier Brewing","music","Jesse James","6-9","",""
"2722","2025-01-25","Eagle River","Sheldon Community Arts Hangar","festival","Back Country Film Festival","6:30p-9p","",""
"2723","2025-01-25","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Sunrise Kilcher","6p-8p","",""
"2724","2025-01-25","Eagle River","Wasilla High School","music","Mardi Gras Night","6p-9p","",""
"2725","2025-01-25","Eagle River","American Legion","dance","Dance Lessons with Shufflin’ Country Style & Karaoke After","7p-10p","",""
"2726","2025-01-25","Eagle River","American Legion Post 15","music","Karaoke","7p-11p","",""
"2727","2025-01-25","Eagle River","The Crystal Saloon","music","Teri Tibbett Presents: Beatles Night","8p-11p","",""
"2728","2025-01-25","Eagle River","Schwabenhof","music","Justin McCain","8p-11p","",""
"2729","2025-01-25","Eagle River","The Cabin","community","Rockin' Night w/ GrungeBob","9p-12a","",""
"2730","2025-01-25","Eagle River","Sitzmark","music","Ski Bunny Ball w/ I Like Robots","9p-12a","",""
"2731","2025-01-25","Eagle River","Pioneer Bar","music","Karaoke Saturdays","9p-12a","",""
"2732","2025-01-25","Eagle River","The Backdoor Lounge","music","Hot Mess","9p-1a","",""
"2733","2025-01-25","Eagle River","Four Corner’s Lounge","music","The Ken Peltier Band","9p-1a","",""
"2734","2025-01-25","Eagle River","Fairview Inn","music","Glacier Blues Band","9p-1a","",""
"2735","2025-01-26","Anchorage","Cyrano’s Playhouse","festival","Auditions for Twinkle's Fairy Pet Day","10p-21p","",""
"2736","2025-01-26","Anchorage","Pioneer Bar","music","Industry Night w/ Joe Brady","10p-2a","",""
"2737","2025-01-26","Anchorage","Writer’s Block Bookstore & Café","music","Brunch Music w/ Alan Parsons","12p-2p","",""
"2738","2025-01-26","Anchorage","Arctic Valley Ski Area","music","Long Nights Moon Live","1p-4p","",""
"2739","2025-01-26","Anchorage","VFW Post 1685","music","Open Mic & Jam","4:30p-8:30p","",""
"2740","2025-01-26","Anchorage","Billiard Palace","music","Sunday Blues Jam w/ Rebel Blues Band","6p-10p","",""
"2741","2025-01-26","Anchorage","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"2742","2025-01-26","Anchorage","Change Point","dance","American Tango Lesson & Open Dance","7:45p-10p","",""
"2743","2025-01-26","Anchorage","Broken Blender","music","Open Mic Night w/ Mister Boobs","7p-10p","",""
"2744","2025-01-26","Anchorage","Van’s Dive Bar","music","Open Mic Night","7p-11p","",""
"2745","2025-01-26","Anchorage","Koot’s","comedy","Comedy Open Mic","8:30p-10p","",""
"2746","2025-01-26","Anchorage","Time Out Lounge","music","Open Jam with Blast From The Past","8:30p-1a","",""
"2747","2025-01-26","Anchorage","Wendy Williamson Theatre","festival","Anchorage Folk Festival","9:45a-10p","",""
"2748","2025-01-26","Anchorage","Koot’s","music","Open Decks","9p-2:30a","",""
"2749","2025-01-26","Anchorage","The Carousel Lounge","music","Sunday Karaoke","9p-2a","",""
"2750","2025-01-26","Eagle River","Sheldon Community Arts Hangar","music","International Guitar Night: 25th Anniversary","6:30p-9p","",""
"2751","2025-01-26","Eagle River","Everett’s","music","Open Mic Night","6p-10p","",""
"2752","2025-01-26","Eagle River","Red Dog Saloon","dance","Sunday Swing at the Red Dog","6p-9p","",""
"2753","2025-01-27","Anchorage","Middle Way Café","festival","Anchorage Folk Festival","2p-4p","",""
"2754","2025-01-27","Anchorage","Hearth Artisan Pizza","festival","Anchorage Folk Festival","5p-8p","",""
"2755","2025-01-27","Anchorage","Organic Oasis","festival","Anchorage Folk Festival","5p-8p","",""
"2756","2025-01-27","Anchorage","Broken Blender","music","Boombox Bingo","6:30p-8:30","",""
"2757","2025-01-27","Anchorage","Reilly’s Irish Pub","festival","Anchorage Folk Festival","6p-10p","",""
"2758","2025-01-27","Anchorage","K Street Market","music","AJW Community Jazz Jam Session","6p-9p","",""
"2759","2025-01-27","Anchorage","Sleepy Dog Coffee Co","festival","Anchorage Folk Festival","6p-9p","",""
"2760","2025-01-27","Anchorage","Koot’s","music","The Monday Mic w/ Boobs","9p-12a","",""
"2761","2025-01-27","Eagle River","Government Peak Chalet","music","Art & Music Night","5:30p-6:30p","",""
"2762","2025-01-27","Eagle River","Sheldon Community Arts Hangar","community","Community Choir Rehearsal","6p-9p","",""
"2763","2025-01-27","Eagle River","Alice’s Champagne Palace","music","Open Mic Night w/ Jim Maloney & Orion Donicht","7p-10p","",""
"2764","2025-01-27","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2765","2025-01-28","Anchorage","Sleepy Dog Coffee Co","festival","Anchorage Folk Festival","6p-8p","",""
"2766","2025-01-28","Anchorage","Guido’s Pizza","festival","Anchorage Folk Festival","7p-9p","",""
"2767","2025-01-28","Eagle River","Government Peak Chalet","music","Art & Music Night","5:30p-6:30p","",""
"2768","2025-01-28","Eagle River","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"2769","2025-01-28","Eagle River","Alice’s Champagne Palace","music","Myles From Dublin: Irish Trio","7p-10p","",""
"2770","2025-01-28","Eagle River","The Crystal Saloon","music","Jazz Jam Tuesday","8p-11p","",""
"2771","2025-01-28","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2772","2025-01-28","Eagle River","Four Corner’s Lounge","music","Open Mic Night","8p-12a","",""
"2773","2025-01-28","Eagle River","Yukon Bar","music","Open Jam Night","9p-2a","",""
"2774","2025-01-29","Anchorage","UAA Student Union","festival","Anchorage Folk Festival","12p-2p","",""
"2775","2025-01-29","Anchorage","Organic Oasis","festival","Anchorage Folk Festival","6p-8p","",""
"2776","2025-01-29","Anchorage","Cyrano’s Playhouse","music","Cabaret: Pay-What-You-Can-Preview","7p-9:30p","",""
"2777","2025-01-29","Anchorage","Writer’s Block Bookstore & Café","festival","Anchorage Folk Festival","7p-9p","",""
"2778","2025-01-29","Eagle River","Main Street Tap & Grill","music","Open Mike w/ Ben Sayers","6p-9p","",""
"2779","2025-01-29","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2780","2025-01-29","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2781","2025-01-29","Eagle River","The Crystal Saloon","music","Open Mic Wednesday","8p-11p","",""
"2782","2025-01-29","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2783","2025-01-29","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2784","2025-02-16","Anchorage","Koot’s","music","Koots Karaoke","10p-2a","",""
"2785","2025-02-16","Anchorage","Pioneer Bar","music","Industry Night w/ Joe Brady","10p-2a","",""
"2786","2025-02-16","Anchorage","Bear Tooth Theatrepub","music","Jams For Fams w/ DJ Spencer Lee: Neon Love Party","11a-1p","",""
"2787","2025-02-16","Anchorage","Midnight Sun Theatre","music","Improv Dojo","12p-1:30p","",""
"2788","2025-02-16","Anchorage","Writer’s Block Bookstore & Café","music","Brunch Music w/ Alex Parsons","12p-2p","",""
"2789","2025-02-16","Anchorage","Writer’s Block Bookstore & Café","music","Brunch Music w/ Django Jam","2p-5p","",""
"2790","2025-02-16","Anchorage","UAA Fine Arts Building","music","Judy Moody and the Stink: The Mad, Mad, Mad, Mad Treasure Hunt","3p-4:30p","",""
"2791","2025-02-16","Anchorage","Cyrano’s Theatre Building","music","Cabaret","3p-5p","",""
"2792","2025-02-16","Anchorage","Arctic Valley Ski Area","music","Comfortably Dumb Live","3p-6p","",""
"2793","2025-02-16","Anchorage","VFW Post 1685","music","Open Mic & Jam","4:30p-8:30p","",""
"2794","2025-02-16","Anchorage","Alaska Zoo","music","Valentine’s Weekend Zoo Lights","5p-8p","",""
"2795","2025-02-16","Anchorage","Billiard Palace","music","Sunday Blues Jam w/ Rebel Blues Band","6p-10p","",""
"2796","2025-02-16","Anchorage","Susitna Brewing","music","Open Mic Night","6p-9p","",""
"2797","2025-02-16","Anchorage","Change Point","dance","American Tango Lesson & Open Dance","7:45p-10p","",""
"2798","2025-02-16","Anchorage","Broken Blender","music","Open Mic Night w/ Mister Boobs","7p-10p","",""
"2799","2025-02-16","Anchorage","Van’s Dive Bar","music","Open Mic Night","7p-11p","",""
"2800","2025-02-16","Anchorage","Koot’s","comedy","Comedy Open Mic","8:30p-10p","",""
"2801","2025-02-16","Anchorage","Time Out Lounge","music","Open Jam with Blast From The Past","8:30p-1a","",""
"2802","2025-02-16","Anchorage","Mad Myrna’s","music","Karaoke","9p-12a","",""
"2803","2025-02-16","Anchorage","Continental Events","dance","Salsa Festival Black & Blue Themed Closing Party","9p-1a","",""
"2804","2025-02-16","Anchorage","Koots","music","Open Decks","9p-2:30a","",""
"2805","2025-02-16","Anchorage","The Carousel Lounge","music","Sunday Karaoke","9p-2a","",""
"2806","2025-02-16","Eagle River","Juneau Arts and Humanities","music","Gospel Choir Celebrations","2p-4 & 5p-7p","",""
"2807","2025-02-16","Eagle River","The Creek Street Cabaret","music","Open Mic Night","5p-8p","",""
"2808","2025-02-16","Eagle River","Everett’s","music","Open Mic Night","6p-10p","",""
"2809","2025-02-16","Eagle River","Red Dog Saloon","dance","Sunday Swing at the Red Dog","6p-9p","",""
"2810","2025-02-17","Anchorage","Broken Blender","music","Boombox Bingo","6:30p-8:30","",""
"2811","2025-02-17","Anchorage","K Street Market","music","AJW Community Jazz Jam Session","6p-9p","",""
"2812","2025-02-17","Anchorage","Koot’s","music","The Monday Mic w/ Boobs","9p-12a","",""
"2813","2025-02-17","Eagle River","Government Peak Chalet","music","Art & Music Night","5:30p-6:30p","",""
"2814","2025-02-17","Eagle River","Sheldon Community Arts Hangar","community","Community Choir Rehearsal","6p-9p","",""
"2815","2025-02-17","Eagle River","Alice’s Champagne Palace","music","Open Mic Night w/ Jim Maloney & Orion Donicht","7p-10p","",""
"2816","2025-02-17","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2817","2025-02-18","Anchorage","Orso","music","Live Music with Witty Youngman","6p-8p","",""
"2818","2025-02-18","Anchorage","Organic Oasis","music","Irish Music and Dancing","6p-8p","",""
"2819","2025-02-18","Anchorage","Van’s Dive Bar","music","Open Jam Night","7p-11p","",""
"2820","2025-02-18","Anchorage","Koot’s","music","The Eternal Cowboys","9p-12a","",""
"2821","2025-02-18","Eagle River","Government Peak Chalet","music","Art & Music Night","5:30p-6:30p","",""
"2822","2025-02-18","Eagle River","Justin Cole’s Down East Saloon","music","Taco Tuesday's with Jim Maloney","6:30p-10p","",""
"2823","2025-02-18","Eagle River","Seward Alehouse","music","Tyson Davis Tuesdays","6p-8p","",""
"2824","2025-02-18","Eagle River","The Cabin","music","Karaoke Night at the Cabin","7p-10p","",""
"2825","2025-02-18","Eagle River","The Crystal Saloon","music","Jazz Jam Tuesday","8p-11p","",""
"2826","2025-02-18","Eagle River","Schwabenhof","music","Karaoke Night","8p-11p","",""
"2827","2025-02-18","Eagle River","Four Corner’s Lounge","music","Open Mic Night","8p-12a","",""
"2828","2025-02-18","Eagle River","Yukon Bar","music","Open Jam Night","9p-2a","",""
"2829","2025-02-19","Anchorage","Pioneer Bar","music","The Eternal Cowboys","10p-12a","",""
"2830","2025-02-19","Anchorage","Humpy’s","music","Board Night w/ DJ Covy","6p-9p","",""
"2831","2025-02-19","Anchorage","907 Alehouse","music","Tyrone Palmer & Friends","7p-10p","",""
"2832","2025-02-19","Anchorage","Pink Cadillac","dance","Line Dance Night","7p-11p","",""
"2833","2025-02-19","Anchorage","Koot’s","dance","Country Night & Dance Lessons","7p-1a","",""
"2834","2025-02-19","Anchorage","Angry Salmon","comedy","Stand Up Comedy w/ Joey Medina","7p-8:30p","",""
"2835","2025-02-19","Anchorage","Lil Babes Cocktail Lounge","music","Open Mic","8p-12a","",""
"2836","2025-02-19","Anchorage","The Carousel Lounge","music","AK Rockstar Karaoke","8p-2a","",""
"2837","2025-02-19","Eagle River","Nome Mini Convention Center","music","2025 Iron Dog Race Nome Halfway Ceremonies & Banquet","4p-6p","",""
"2838","2025-02-19","Eagle River","Main Street Tap & Grill","music","Open Mike w/ Ben Sayers","6p-9p","",""
"2839","2025-02-19","Eagle River","Schwabenhof","music","Open Mic","7:30p-11p","",""
"2840","2025-02-19","Eagle River","The Cabin","music","Open Mic Night at the Cabin","7p-10p","",""
"2841","2025-02-19","Eagle River","Alaskan Hotel and Bar","music","Karaoke","8p-11p","",""
"2842","2025-02-19","Eagle River","The Crystal Saloon","music","Open Mic Wednesday","8p-11p","",""
"2843","2025-02-19","Eagle River","Four Corner’s Lounge","music","Karaoke","9p-12a","",""
"2844","2025-02-19","Eagle River","Yukon Bar","music","Karaoke","9p-2a","",""
"2845","2025-03-18","Anchorage","Orso","music","Live Music with Witty Youngman","6p-8p","",""
"2846","2025-03-18","Anchorage","Organic Oasis","music","Irish Music and Dancing","6p-8p","",""
"2847","2025-03-18","Anchorage","Van’s Dive Bar","music","Open Jam Night","7p-11p","",""
"2848","2025-03-18","Anchorage","Koot’s","music","The Eternal Cowboys","9p-12a","",""
"2849","2025-03-20","Eagle River","Chair 5","dance","70’s Dance Party w/ The Vintage Retro","10:30p-1:30a","",""
"2850","2025-03-20","Eagle River","The International Hotel & Bar","music","Karaoke Nights at the Big I","10p-2a","",""
"2851","2025-03-20","Eagle River","The Goods","music","Open Mic Night w/ Kenai Collaborative","6p-8p","",""
"2852","2025-03-20","Eagle River","Palmer Alehouse","music","Matt Hopper Live","6p-9p","",""
"2853","2025-03-20","Eagle River","Holy Trinity Church","theatre","William Shakespeare’s Long Lost First Play","7:30p-9p","",""
"2854","2025-03-20","Eagle River","Tailgater’s Sport’s Bar & Grill","music","The AKoustic Project","7p-10p","",""
"2855","2025-03-20","Eagle River","Four Corner’s Lounge","music","Open Jam/Mic Night w/ Host Jesse James","7p-11p","",""
"2856","2025-03-20","Eagle River","Alaskan Hotel and Bar","music","Open Mic","8p-11p","",""
"2857","2025-03-20","Eagle River","The Crystal Saloon","music","Karaoke Thursdays","8p-11p","",""
"2858","2025-03-20","Eagle River","Klondike Mike’s and Garcia’s Grill","music","Karaoke","8p-1a","",""
"2859","2025-03-20","Eagle River","Alibi Bar & Café","music","Karaoke Night","9:15p-12:15a","",""
"2860","2025-03-21","Anchorage","Angry Salmon","music","Rachel Whitmore","6p-8p","",""
"2861","2025-03-21","Eagle River","Main Street Tap & Grill","music","Blackwater Railroad Company Live7p","10p","",""
"2862","2025-03-21","Eagle River","The International Hotel & Bar","music","Marc Brown & The Blues Crew","10p-2a","",""
"2863","2025-03-21","Eagle River","Kharacter’s Alaskan Bar","music","DJ Darkstar and Deadzillenial","10p-2a","",""
"2864","2025-03-21","Eagle River","Four Corner’s Lounge","music","Schaefer Mueller and The Neon Highway!","10p-2a","",""
"2865","2025-03-21","Eagle River","The Mug-Shot Saloon","music","Hot Mess","10p-2a","",""
"2866","2025-03-21","Eagle River","Alice’s Champagne Palace","music","Winter King Tournament Kick-Off Party w/ The Copper River Band","4p-7p","",""
"2867","2025-03-21","Eagle River","Marie Drake Planetarium Juneau","music","Yoga and Relaxation Under the Stars","5:30p-6:30p","",""
"2868","2025-03-21","Eagle River","Last Frontier Brewing","music","Lia Everett","6-9","",""
"2869","2025-03-21","Eagle River","Devil’s Club Brewing Company","music","Beer Choir","6:30p-9p","",""
"2870","2025-03-21","Eagle River","Palmer Train Depot","community","Women’s History Month Celebration","6p-10p","",""
"2871","2025-03-21","Eagle River","AJ’s Old Town Steakhouse & Tavern","music","Piano Music by Erika","6p-8p","",""
"2872","2025-03-21","Eagle River","The Crystal Saloon","music","A Felicidade Fridays","6p-8p","",""
